sentence_id,words,labels
25527,1992-1-27,B-TIM
25528,2008-9-30,B-TIM
25529,2009-4-10,B-TIM
25530,1989-1-3,B-TIM
25531,1985-4-27,B-TIM
25532,1980-6-15,B-TIM
25533,2009-7-11,B-TIM
25534,1995-1-17,B-TIM
25535,1991-9-10,B-TIM
25536,2017-1-6,B-TIM
25537,1991-4-26,B-TIM
25538,1987-6-11,B-TIM
25539,2009-4-9,B-TIM
25540,1997-5-20,B-TIM
25541,2010-5-11,B-TIM
25542,2012-11-29,B-TIM
25543,1993-11-9,B-TIM
25544,1985-4-24,B-TIM
25545,2008-1-30,B-TIM
25546,2010-3-24,B-TIM
25547,1991-3-8,B-TIM
25548,2017-8-7,B-TIM
25549,1987-9-12,B-TIM
25550,1993-7-25,B-TIM
25551,1982-9-14,B-TIM
25552,2016-11-13,B-TIM
25553,2008-11-11,B-TIM
25554,1999-10-21,B-TIM
25555,2009-5-13,B-TIM
25556,1993-8-18,B-TIM
25557,1991-12-13,B-TIM
25558,1991-6-3,B-TIM
25559,2011-7-20,B-TIM
25560,1984-3-11,B-TIM
25561,2006-10-28,B-TIM
25562,1992-11-25,B-TIM
25563,1991-11-14,B-TIM
25564,1990-1-12,B-TIM
25565,1980-9-7,B-TIM
25566,2003-3-21,B-TIM
25567,1998-7-12,B-TIM
25568,2014-2-23,B-TIM
25569,1989-4-2,B-TIM
25570,2017-9-20,B-TIM
25571,2006-8-24,B-TIM
25572,2013-9-31,B-TIM
25573,2009-5-25,B-TIM
25574,2011-1-13,B-TIM
25575,2016-10-17,B-TIM
25576,2012-10-28,B-TIM
25577,1982-12-14,B-TIM
25578,1992-11-19,B-TIM
25579,1995-9-15,B-TIM
25580,2007-6-10,B-TIM
25581,1987-5-12,B-TIM
25582,2005-6-21,B-TIM
25583,2007-11-22,B-TIM
25584,1994-4-25,B-TIM
25585,1985-8-12,B-TIM
25586,2004-11-27,B-TIM
25587,1986-9-12,B-TIM
25588,2008-2-30,B-TIM
25589,1992-1-28,B-TIM
25590,1986-4-26,B-TIM
25591,2009-12-20,B-TIM
25592,1988-11-17,B-TIM
25593,1984-6-16,B-TIM
25594,2005-3-26,B-TIM
25595,2013-8-16,B-TIM
25596,1999-12-25,B-TIM
25597,2007-3-12,B-TIM
25598,2012-7-4,B-TIM
25599,1992-12-27,B-TIM
25600,1995-4-24,B-TIM
25601,1990-1-25,B-TIM
25602,1988-7-8,B-TIM
25603,2018-2-20,B-TIM
25604,1985-12-5,B-TIM
25605,1981-3-17,B-TIM
25606,2010-8-30,B-TIM
25607,1999-10-23,B-TIM
25608,2006-5-27,B-TIM
25609,1987-10-9,B-TIM
25610,2014-6-12,B-TIM
25611,2002-8-17,B-TIM
25612,1998-7-2,B-TIM
25613,1990-11-24,B-TIM
25614,1990-3-1,B-TIM
25615,2000-3-10,B-TIM
25616,1991-3-28,B-TIM
25617,2007-4-4,B-TIM
25618,2000-8-24,B-TIM
25619,2019-2-19,B-TIM
25620,2001-12-2,B-TIM
25621,1989-1-19,B-TIM
25622,1984-4-20,B-TIM
25623,2013-9-28,B-TIM
25624,2014-2-9,B-TIM
25625,2009-6-26,B-TIM
25626,1984-8-3,B-TIM
25627,2002-11-30,B-TIM
25628,2015-7-28,B-TIM
25629,2016-6-3,B-TIM
25630,1992-9-4,B-TIM
25631,2004-5-17,B-TIM
25632,2017-7-2,B-TIM
25633,2011-9-14,B-TIM
25634,1983-8-28,B-TIM
25635,1991-1-22,B-TIM
25636,2014-10-17,B-TIM
25637,2009-10-5,B-TIM
25638,2013-2-22,B-TIM
25639,1983-11-7,B-TIM
25640,1989-11-30,B-TIM
25641,2015-11-11,B-TIM
25642,2008-3-18,B-TIM
25643,1992-6-4,B-TIM
25644,1983-5-31,B-TIM
25645,1995-3-28,B-TIM
25646,1993-1-13,B-TIM
25647,1993-11-18,B-TIM
25648,1988-6-6,B-TIM
25649,2012-10-26,B-TIM
25650,2013-1-23,B-TIM
25651,1980-5-26,B-TIM
25652,2015-9-5,B-TIM
25653,2008-8-5,B-TIM
25654,1982-2-20,B-TIM
25655,2013-8-15,B-TIM
25656,2005-3-18,B-TIM
25657,1989-3-3,B-TIM
25658,2009-8-5,B-TIM
25659,2004-8-20,B-TIM
25660,2003-8-6,B-TIM
25661,1998-11-31,B-TIM
25662,2003-10-30,B-TIM
25663,2013-1-11,B-TIM
25664,1984-7-11,B-TIM
25665,2012-6-30,B-TIM
25666,2020-4-8,B-TIM
25667,2017-9-11,B-TIM
25668,1986-9-13,B-TIM
25669,1994-1-24,B-TIM
25670,1995-5-28,B-TIM
25671,1995-6-1,B-TIM
25672,1997-7-25,B-TIM
25673,2018-5-9,B-TIM
25674,2019-10-30,B-TIM
25675,1988-6-2,B-TIM
25676,2008-10-13,B-TIM
25677,2002-7-9,B-TIM
25678,1991-9-11,B-TIM
25679,2002-5-12,B-TIM
25680,1994-3-20,B-TIM
25681,1993-2-23,B-TIM
25682,1991-3-26,B-TIM
25683,1987-10-30,B-TIM
25684,1987-8-6,B-TIM
25685,2006-4-18,B-TIM
25686,2018-2-8,B-TIM
25687,1990-8-9,B-TIM
25688,2003-10-2,B-TIM
25689,2007-10-26,B-TIM
25690,1994-3-18,B-TIM
25691,1999-4-14,B-TIM
25692,2005-6-3,B-TIM
25693,2015-5-18,B-TIM
25694,1995-4-4,B-TIM
25695,2005-11-9,B-TIM
25696,1992-6-20,B-TIM
25697,1980-11-28,B-TIM
25698,2015-1-8,B-TIM
25699,2018-6-15,B-TIM
25700,2003-6-7,B-TIM
25701,1980-11-8,B-TIM
25702,1986-5-14,B-TIM
25703,1988-4-3,B-TIM
25704,2004-12-14,B-TIM
25705,1982-4-11,B-TIM
25706,1987-8-9,B-TIM
25707,2005-11-2,B-TIM
25708,1985-8-17,B-TIM
25709,2008-4-23,B-TIM
25710,2006-4-5,B-TIM
25711,1988-10-1,B-TIM
25712,1981-1-4,B-TIM
25713,2005-3-29,B-TIM
25714,2001-5-24,B-TIM
25715,1982-9-2,B-TIM
25716,1998-10-20,B-TIM
25717,1994-6-19,B-TIM
25718,1999-6-1,B-TIM
25719,2013-11-7,B-TIM
25720,2001-1-18,B-TIM
25721,1981-10-14,B-TIM
25722,1997-4-8,B-TIM
25723,2001-4-4,B-TIM
25724,1980-12-1,B-TIM
25725,1991-2-24,B-TIM
25726,2002-6-30,B-TIM
25727,1985-12-30,B-TIM
25728,2011-9-28,B-TIM
25729,1981-2-14,B-TIM
25730,1983-2-30,B-TIM
25731,2011-12-17,B-TIM
25732,1993-7-1,B-TIM
25733,2001-4-6,B-TIM
25734,2003-4-28,B-TIM
25735,2013-7-4,B-TIM
25736,2015-3-11,B-TIM
25737,2017-11-15,B-TIM
25738,2011-8-17,B-TIM
25739,1989-3-20,B-TIM
25740,1989-1-16,B-TIM
25741,2013-3-18,B-TIM
25742,2010-4-14,B-TIM
25743,1980-9-23,B-TIM
25744,1987-8-15,B-TIM
25745,2002-8-21,B-TIM
25746,2009-12-9,B-TIM
25747,1985-9-8,B-TIM
25748,2002-5-13,B-TIM
25749,2015-5-16,B-TIM
25750,2012-7-28,B-TIM
25751,2003-12-7,B-TIM
25752,1986-5-13,B-TIM
25753,1990-2-8,B-TIM
25754,1988-2-17,B-TIM
25755,2007-1-23,B-TIM
25756,1994-6-25,B-TIM
25757,1987-4-21,B-TIM
25758,1997-4-31,B-TIM
25759,1997-9-16,B-TIM
25760,2014-11-4,B-TIM
25761,1990-11-1,B-TIM
25762,2002-7-21,B-TIM
25763,2014-3-29,B-TIM
25764,2018-2-16,B-TIM
25765,1997-4-23,B-TIM
25766,2005-2-26,B-TIM
25767,2016-3-20,B-TIM
25768,2020-3-26,B-TIM
25769,1984-8-9,B-TIM
25770,2003-12-18,B-TIM
25771,1999-11-22,B-TIM
25772,1989-6-26,B-TIM
25773,2006-1-31,B-TIM
25774,1999-6-9,B-TIM
25775,2009-7-25,B-TIM
25776,2016-7-23,B-TIM
25777,1986-10-19,B-TIM
25778,2013-3-5,B-TIM
25779,2006-10-31,B-TIM
25780,1980-7-9,B-TIM
25781,1987-1-14,B-TIM
25782,1991-2-1,B-TIM
25783,2010-5-28,B-TIM
25784,1988-12-21,B-TIM
25785,1985-6-7,B-TIM
25786,2009-7-2,B-TIM
25787,2019-7-11,B-TIM
25788,1984-5-20,B-TIM
25789,2013-7-29,B-TIM
25790,2002-8-28,B-TIM
25791,2006-3-8,B-TIM
25792,2015-5-8,B-TIM
25793,1993-8-10,B-TIM
25794,1989-6-26,B-TIM
25795,1988-4-5,B-TIM
25796,1999-3-24,B-TIM
25797,1998-11-15,B-TIM
25798,1994-5-27,B-TIM
25799,1988-4-27,B-TIM
25800,2000-8-23,B-TIM
25801,2001-11-8,B-TIM
25802,2000-2-23,B-TIM
25803,2006-9-6,B-TIM
25804,1981-3-22,B-TIM
25805,1991-3-1,B-TIM
25806,2011-10-2,B-TIM
25807,1986-9-8,B-TIM
25808,2004-4-8,B-TIM
25809,1992-11-31,B-TIM
25810,2020-4-24,B-TIM
25811,2019-5-25,B-TIM
25812,2015-12-31,B-TIM
25813,2006-1-27,B-TIM
25814,2012-1-5,B-TIM
25815,2012-9-21,B-TIM
25816,1987-7-28,B-TIM
25817,1997-10-29,B-TIM
25818,2013-7-25,B-TIM
25819,2013-10-16,B-TIM
25820,1989-6-8,B-TIM
25821,1983-12-18,B-TIM
25822,1995-3-2,B-TIM
25823,2004-4-28,B-TIM
25824,2011-8-18,B-TIM
25825,2015-7-22,B-TIM
25826,1996-3-10,B-TIM
25827,1998-3-8,B-TIM
25828,1988-6-15,B-TIM
25829,2014-11-11,B-TIM
25830,1998-7-26,B-TIM
25831,2003-5-4,B-TIM
25832,1994-8-19,B-TIM
25833,2004-8-23,B-TIM
25834,2010-9-5,B-TIM
25835,1992-10-29,B-TIM
25836,2000-1-4,B-TIM
25837,1998-7-11,B-TIM
25838,2008-2-9,B-TIM
25839,2014-9-22,B-TIM
25840,2000-11-1,B-TIM
25841,2015-2-2,B-TIM
25842,1983-11-21,B-TIM
25843,1983-5-1,B-TIM
25844,2019-6-14,B-TIM
25845,2015-9-29,B-TIM
25846,2014-7-3,B-TIM
25847,2016-8-10,B-TIM
25848,2007-11-24,B-TIM
25849,1992-5-3,B-TIM
25850,2017-11-22,B-TIM
25851,2019-12-16,B-TIM
25852,2020-4-18,B-TIM
25853,2011-10-28,B-TIM
25854,2004-3-5,B-TIM
25855,2004-9-30,B-TIM
25856,2019-5-17,B-TIM
25857,2017-9-1,B-TIM
25858,2019-7-1,B-TIM
25859,2006-11-6,B-TIM
25860,1981-7-3,B-TIM
25861,2000-1-15,B-TIM
25862,1984-12-10,B-TIM
25863,1990-1-6,B-TIM
25864,2020-4-7,B-TIM
25865,2008-7-22,B-TIM
25866,2018-10-18,B-TIM
25867,2019-5-21,B-TIM
25868,2001-12-10,B-TIM
25869,2006-6-15,B-TIM
25870,2015-3-26,B-TIM
25871,2000-11-31,B-TIM
25872,1989-9-19,B-TIM
25873,2002-6-19,B-TIM
25874,1983-8-21,B-TIM
25875,2017-4-26,B-TIM
25876,1994-3-8,B-TIM
25877,2003-6-10,B-TIM
25878,2010-2-6,B-TIM
25879,1980-6-2,B-TIM
25880,2002-1-27,B-TIM
25881,2008-2-31,B-TIM
25882,1989-5-1,B-TIM
25883,2020-11-5,B-TIM
25884,1994-1-5,B-TIM
25885,2010-11-31,B-TIM
25886,2012-2-4,B-TIM
25887,2005-10-11,B-TIM
25888,2002-2-16,B-TIM
25889,1987-12-2,B-TIM
25890,2015-7-18,B-TIM
25891,1994-1-30,B-TIM
25892,1985-5-13,B-TIM
25893,1990-1-25,B-TIM
25894,2008-11-8,B-TIM
25895,1981-4-5,B-TIM
25896,2010-5-23,B-TIM
25897,2002-11-27,B-TIM
25898,1998-6-8,B-TIM
25899,2001-5-8,B-TIM
25900,2005-11-23,B-TIM
25901,2005-8-13,B-TIM
25902,2010-4-13,B-TIM
25903,2002-11-21,B-TIM
25904,1991-5-13,B-TIM
25905,2000-3-7,B-TIM
25906,2010-2-27,B-TIM
25907,2002-9-6,B-TIM
25908,1987-9-28,B-TIM
25909,2002-6-14,B-TIM
25910,2001-11-26,B-TIM
25911,2020-5-29,B-TIM
25912,1992-8-18,B-TIM
25913,2003-12-28,B-TIM
25914,2003-5-22,B-TIM
25915,2008-12-4,B-TIM
25916,2019-11-29,B-TIM
25917,2007-9-28,B-TIM
25918,1990-9-9,B-TIM
25919,2012-1-17,B-TIM
25920,1981-11-31,B-TIM
25921,2001-12-31,B-TIM
25922,1997-11-4,B-TIM
25923,1985-11-5,B-TIM
25924,2006-12-8,B-TIM
25925,1990-6-3,B-TIM
25926,2004-7-10,B-TIM
25927,2016-3-5,B-TIM
25928,2009-9-17,B-TIM
25929,1983-8-30,B-TIM
25930,1989-11-9,B-TIM
25931,2020-10-30,B-TIM
25932,1981-12-27,B-TIM
25933,2012-1-2,B-TIM
25934,1995-4-7,B-TIM
25935,1980-12-5,B-TIM
25936,1986-6-27,B-TIM
25937,2006-12-3,B-TIM
25938,2018-11-28,B-TIM
25939,2020-5-7,B-TIM
25940,2005-8-22,B-TIM
25941,1993-2-18,B-TIM
25942,1982-1-26,B-TIM
25943,1996-5-18,B-TIM
25944,2004-6-13,B-TIM
25945,1981-10-23,B-TIM
25946,2001-4-31,B-TIM
25947,2005-5-16,B-TIM
25948,2019-8-28,B-TIM
25949,1995-6-10,B-TIM
25950,2000-11-6,B-TIM
25951,1981-7-28,B-TIM
25952,1988-12-3,B-TIM
25953,2014-11-26,B-TIM
25954,2013-7-27,B-TIM
25955,1980-2-5,B-TIM
25956,1996-8-21,B-TIM
25957,2011-10-31,B-TIM
25958,1981-7-18,B-TIM
25959,2020-9-14,B-TIM
25960,1999-12-25,B-TIM
25961,2001-9-3,B-TIM
25962,2004-8-5,B-TIM
25963,2002-5-5,B-TIM
25964,1998-1-4,B-TIM
25965,1998-6-14,B-TIM
25966,1981-11-14,B-TIM
25967,2002-2-21,B-TIM
25968,2020-5-9,B-TIM
25969,1989-5-31,B-TIM
25970,2013-4-1,B-TIM
25971,2015-6-21,B-TIM
25972,1982-7-31,B-TIM
25973,2016-8-3,B-TIM
25974,2017-7-4,B-TIM
25975,1980-1-24,B-TIM
25976,2009-12-24,B-TIM
25977,2019-10-22,B-TIM
25978,1987-4-9,B-TIM
25979,1985-9-5,B-TIM
25980,1992-12-18,B-TIM
25981,2008-9-5,B-TIM
25982,1992-9-27,B-TIM
25983,1992-8-20,B-TIM
25984,2006-4-7,B-TIM
25985,1996-7-17,B-TIM
25986,1983-11-7,B-TIM
25987,2013-12-11,B-TIM
25988,2011-10-29,B-TIM
25989,2001-9-14,B-TIM
25990,2001-4-20,B-TIM
25991,2002-9-6,B-TIM
25992,2015-6-5,B-TIM
25993,1989-11-31,B-TIM
25994,1983-10-30,B-TIM
25995,2018-9-17,B-TIM
25996,2004-3-14,B-TIM
25997,2004-9-10,B-TIM
25998,1982-2-6,B-TIM
25999,1986-10-3,B-TIM
26000,2018-5-27,B-TIM
26001,1995-7-25,B-TIM
26002,2014-10-4,B-TIM
26003,2020-12-29,B-TIM
26004,1984-4-22,B-TIM
26005,2019-9-14,B-TIM
26006,2006-6-1,B-TIM
26007,2015-7-27,B-TIM
26008,2017-4-16,B-TIM
26009,2019-10-24,B-TIM
26010,2001-10-31,B-TIM
26011,2014-6-10,B-TIM
26012,2020-3-5,B-TIM
26013,2016-6-31,B-TIM
26014,1983-11-7,B-TIM
26015,2006-4-15,B-TIM
26016,1980-4-4,B-TIM
26017,2004-7-16,B-TIM
26018,2012-5-31,B-TIM
26019,1994-12-22,B-TIM
26020,2005-4-3,B-TIM
26021,1999-12-22,B-TIM
26022,2001-3-17,B-TIM
26023,1992-8-6,B-TIM
26024,2007-10-1,B-TIM
26025,1988-9-10,B-TIM
26026,1982-2-27,B-TIM
26027,2020-3-24,B-TIM
26028,2018-3-3,B-TIM
26029,1999-4-6,B-TIM
26030,2015-6-28,B-TIM
26031,2009-2-18,B-TIM
26032,1984-1-30,B-TIM
26033,2004-4-23,B-TIM
26034,1998-6-16,B-TIM
26035,2004-7-8,B-TIM
26036,2007-9-19,B-TIM
26037,2003-1-12,B-TIM
26038,2008-9-10,B-TIM
26039,2013-11-29,B-TIM
26040,2004-11-6,B-TIM
26041,1986-10-26,B-TIM
26042,2013-9-17,B-TIM
26043,1996-8-31,B-TIM
26044,2018-8-21,B-TIM
26045,2005-8-27,B-TIM
26046,1984-10-21,B-TIM
26047,2006-4-8,B-TIM
26048,2004-11-16,B-TIM
26049,1987-8-5,B-TIM
26050,2015-1-29,B-TIM
26051,1999-2-28,B-TIM
26052,2020-7-5,B-TIM
26053,1983-5-17,B-TIM
26054,2004-1-3,B-TIM
26055,2009-9-3,B-TIM
26056,1993-2-3,B-TIM
26057,1993-11-6,B-TIM
26058,1982-11-8,B-TIM
26059,1995-1-3,B-TIM
26060,2003-11-27,B-TIM
26061,2010-6-24,B-TIM
26062,2020-7-13,B-TIM
26063,1992-2-26,B-TIM
26064,2006-1-26,B-TIM
26065,2017-8-24,B-TIM
26066,1998-1-7,B-TIM
26067,1982-12-26,B-TIM
26068,1996-12-8,B-TIM
26069,1985-2-30,B-TIM
26070,2000-9-21,B-TIM
26071,2017-3-1,B-TIM
26072,2015-1-12,B-TIM
26073,2014-11-3,B-TIM
26074,2020-11-20,B-TIM
26075,1994-2-10,B-TIM
26076,1994-3-5,B-TIM
26077,2005-7-8,B-TIM
26078,1981-1-10,B-TIM
26079,1989-6-27,B-TIM
26080,2013-2-12,B-TIM
26081,1982-8-3,B-TIM
26082,2005-12-30,B-TIM
26083,2006-5-15,B-TIM
26084,1989-6-15,B-TIM
26085,1984-3-9,B-TIM
26086,2013-10-23,B-TIM
26087,1984-6-11,B-TIM
26088,1985-12-21,B-TIM
26089,1989-9-25,B-TIM
26090,2012-10-4,B-TIM
26091,1987-5-17,B-TIM
26092,1995-3-23,B-TIM
26093,1995-11-23,B-TIM
26094,2014-3-20,B-TIM
26095,1987-6-22,B-TIM
26096,2001-9-1,B-TIM
26097,2015-5-18,B-TIM
26098,1998-11-11,B-TIM
26099,1987-3-16,B-TIM
26100,1987-10-15,B-TIM
26101,2007-4-3,B-TIM
26102,2009-4-19,B-TIM
26103,1984-6-12,B-TIM
26104,1992-1-8,B-TIM
26105,2002-1-31,B-TIM
26106,1991-2-23,B-TIM
26107,1991-4-6,B-TIM
26108,1995-6-5,B-TIM
26109,1997-9-8,B-TIM
26110,1998-5-22,B-TIM
26111,1997-12-2,B-TIM
26112,1999-2-29,B-TIM
26113,1992-12-3,B-TIM
26114,1980-12-8,B-TIM
26115,1981-11-19,B-TIM
26116,2008-6-13,B-TIM
26117,1997-11-19,B-TIM
26118,2017-4-2,B-TIM
26119,1994-10-18,B-TIM
26120,1982-9-30,B-TIM
26121,1992-4-21,B-TIM
26122,1982-9-23,B-TIM
26123,1995-8-13,B-TIM
26124,2007-7-19,B-TIM
26125,1996-8-30,B-TIM
26126,2009-3-23,B-TIM
26127,1988-2-27,B-TIM
26128,1999-9-26,B-TIM
26129,2001-3-26,B-TIM
26130,1993-2-13,B-TIM
26131,2003-11-11,B-TIM
26132,1997-2-21,B-TIM
26133,1988-9-30,B-TIM
26134,2018-5-20,B-TIM
26135,1987-3-2,B-TIM
26136,1982-8-22,B-TIM
26137,2020-5-6,B-TIM
26138,2001-2-9,B-TIM
26139,1983-8-12,B-TIM
26140,2015-12-26,B-TIM
26141,2013-1-6,B-TIM
26142,1996-6-3,B-TIM
26143,2012-6-11,B-TIM
26144,2020-11-26,B-TIM
26145,2017-6-14,B-TIM
26146,1987-4-12,B-TIM
26147,2008-3-2,B-TIM
26148,2016-12-15,B-TIM
26149,2012-10-12,B-TIM
26150,2013-8-30,B-TIM
26151,2008-6-26,B-TIM
26152,1995-11-13,B-TIM
26153,2012-1-1,B-TIM
26154,1983-7-18,B-TIM
26155,2012-11-14,B-TIM
26156,1988-7-27,B-TIM
26157,2005-8-20,B-TIM
26158,2019-3-22,B-TIM
26159,1994-11-17,B-TIM
26160,2012-4-9,B-TIM
26161,2004-2-29,B-TIM
26162,1998-11-3,B-TIM
26163,1994-4-24,B-TIM
26164,2007-8-8,B-TIM
26165,2015-4-7,B-TIM
26166,2006-11-1,B-TIM
26167,1985-7-15,B-TIM
26168,1997-6-18,B-TIM
26169,1984-6-23,B-TIM
26170,2012-12-7,B-TIM
26171,2006-2-25,B-TIM
26172,1993-9-17,B-TIM
26173,2002-1-17,B-TIM
26174,2019-4-6,B-TIM
26175,2015-4-18,B-TIM
26176,2018-9-2,B-TIM
26177,1988-5-27,B-TIM
26178,2019-3-20,B-TIM
26179,1997-10-3,B-TIM
26180,1985-4-26,B-TIM
26181,2010-9-11,B-TIM
26182,1994-11-4,B-TIM
26183,1988-8-22,B-TIM
26184,1983-10-16,B-TIM
26185,1982-2-29,B-TIM
26186,1986-8-29,B-TIM
26187,2014-2-25,B-TIM
26188,2003-9-15,B-TIM
26189,2009-9-13,B-TIM
26190,1998-2-27,B-TIM
26191,2009-8-12,B-TIM
26192,1980-10-14,B-TIM
26193,2016-11-10,B-TIM
26194,1989-8-20,B-TIM
26195,2008-4-11,B-TIM
26196,2006-7-12,B-TIM
26197,1980-12-3,B-TIM
26198,1997-2-1,B-TIM
26199,1982-5-7,B-TIM
26200,1994-8-7,B-TIM
26201,2011-4-31,B-TIM
26202,1983-11-17,B-TIM
26203,1981-8-7,B-TIM
26204,1996-6-25,B-TIM
26205,2006-12-19,B-TIM
26206,2012-5-7,B-TIM
26207,2007-1-20,B-TIM
26208,2009-4-25,B-TIM
26209,2002-3-1,B-TIM
26210,2006-12-10,B-TIM
26211,1993-8-14,B-TIM
26212,2018-1-13,B-TIM
26213,1980-7-6,B-TIM
26214,2012-11-16,B-TIM
26215,1995-10-24,B-TIM
26216,2002-9-23,B-TIM
26217,2013-11-1,B-TIM
26218,2018-4-31,B-TIM
26219,2014-5-21,B-TIM
26220,1982-9-26,B-TIM
26221,1985-6-30,B-TIM
26222,2012-12-6,B-TIM
26223,1991-7-10,B-TIM
26224,1992-9-11,B-TIM
26225,1999-9-4,B-TIM
26226,1991-11-14,B-TIM
26227,2012-11-10,B-TIM
26228,1982-12-21,B-TIM
26229,2004-4-13,B-TIM
26230,2006-10-11,B-TIM
26231,1996-12-2,B-TIM
26232,2011-12-31,B-TIM
26233,2002-7-22,B-TIM
26234,2014-4-16,B-TIM
26235,2013-11-2,B-TIM
26236,1997-10-15,B-TIM
26237,2004-1-19,B-TIM
26238,2013-8-30,B-TIM
26239,2015-7-2,B-TIM
26240,1991-8-5,B-TIM
26241,1980-8-23,B-TIM
26242,1984-6-12,B-TIM
26243,2001-2-15,B-TIM
26244,2000-11-24,B-TIM
26245,2019-3-21,B-TIM
26246,2001-10-16,B-TIM
26247,2009-4-24,B-TIM
26248,1993-11-4,B-TIM
26249,2002-3-3,B-TIM
26250,1982-8-10,B-TIM
26251,2014-7-9,B-TIM
26252,2007-1-11,B-TIM
26253,2017-12-3,B-TIM
26254,1983-3-22,B-TIM
26255,1992-10-20,B-TIM
26256,2006-6-15,B-TIM
26257,1992-1-22,B-TIM
26258,1991-5-6,B-TIM
26259,1994-8-14,B-TIM
26260,1996-6-28,B-TIM
26261,1990-11-2,B-TIM
26262,1986-9-4,B-TIM
26263,1985-1-19,B-TIM
26264,2006-1-28,B-TIM
26265,2016-11-7,B-TIM
26266,2012-1-12,B-TIM
26267,2000-11-22,B-TIM
26268,1987-4-5,B-TIM
26269,2008-1-15,B-TIM
26270,2001-11-17,B-TIM
26271,2014-4-15,B-TIM
26272,1991-2-24,B-TIM
26273,2014-8-30,B-TIM
26274,2011-7-8,B-TIM
26275,2015-1-1,B-TIM
26276,1995-4-21,B-TIM
26277,1998-10-26,B-TIM
26278,1981-8-10,B-TIM
26279,1999-9-22,B-TIM
26280,1996-4-5,B-TIM
26281,2010-5-9,B-TIM
26282,1981-4-9,B-TIM
26283,1992-12-20,B-TIM
26284,1990-11-31,B-TIM
26285,1985-11-1,B-TIM
26286,2017-4-17,B-TIM
26287,1983-1-17,B-TIM
26288,1992-8-24,B-TIM
26289,1998-10-30,B-TIM
26290,2014-12-6,B-TIM
26291,1980-9-30,B-TIM
26292,2002-9-1,B-TIM
26293,2004-4-6,B-TIM
26294,1995-12-3,B-TIM
26295,2017-2-28,B-TIM
26296,2012-6-4,B-TIM
26297,2004-7-21,B-TIM
26298,2005-1-30,B-TIM
26299,2019-5-29,B-TIM
26300,2003-4-18,B-TIM
26301,1995-1-2,B-TIM
26302,2009-3-14,B-TIM
26303,1993-4-27,B-TIM
26304,1981-6-20,B-TIM
26305,2002-12-5,B-TIM
26306,2007-6-4,B-TIM
26307,1988-2-24,B-TIM
26308,1993-8-6,B-TIM
26309,1984-4-26,B-TIM
26310,1994-9-25,B-TIM
26311,2004-4-26,B-TIM
26312,1994-3-9,B-TIM
26313,2016-7-26,B-TIM
26314,2012-7-24,B-TIM
26315,1987-5-6,B-TIM
26316,2019-12-22,B-TIM
26317,1986-3-10,B-TIM
26318,1989-9-13,B-TIM
26319,2013-2-24,B-TIM
26320,1980-12-8,B-TIM
26321,1991-2-19,B-TIM
26322,1986-2-1,B-TIM
26323,2001-7-13,B-TIM
26324,1984-12-26,B-TIM
26325,1985-10-5,B-TIM
26326,1999-2-14,B-TIM
26327,1990-4-12,B-TIM
26328,2016-6-13,B-TIM
26329,2013-7-25,B-TIM
26330,1996-12-21,B-TIM
26331,1993-9-10,B-TIM
26332,2014-2-19,B-TIM
26333,1995-9-13,B-TIM
26334,1989-2-14,B-TIM
26335,2017-7-15,B-TIM
26336,1989-3-10,B-TIM
26337,1987-3-24,B-TIM
26338,1989-6-20,B-TIM
26339,1988-9-26,B-TIM
26340,1992-6-14,B-TIM
26341,2020-11-15,B-TIM
26342,1990-5-11,B-TIM
26343,2009-2-21,B-TIM
26344,2013-8-24,B-TIM
26345,1989-11-30,B-TIM
26346,2003-1-8,B-TIM
26347,1987-6-28,B-TIM
26348,2017-1-28,B-TIM
26349,1991-3-14,B-TIM
26350,1988-6-1,B-TIM
26351,2005-2-22,B-TIM
26352,2011-5-6,B-TIM
26353,1990-3-17,B-TIM
26354,2016-9-14,B-TIM
26355,1991-1-5,B-TIM
26356,1982-10-22,B-TIM
26357,1988-6-25,B-TIM
26358,2012-1-9,B-TIM
26359,1998-11-2,B-TIM
26360,1999-3-31,B-TIM
26361,1985-6-4,B-TIM
26362,2012-11-3,B-TIM
26363,2018-3-27,B-TIM
26364,1989-2-2,B-TIM
26365,1997-2-15,B-TIM
26366,1997-9-30,B-TIM
26367,2018-8-22,B-TIM
26368,1985-7-23,B-TIM
26369,1982-9-27,B-TIM
26370,1988-6-18,B-TIM
26371,1983-3-29,B-TIM
26372,2016-8-27,B-TIM
26373,2020-12-8,B-TIM
26374,2005-7-11,B-TIM
26375,1994-11-31,B-TIM
26376,2001-5-27,B-TIM
26377,1982-11-24,B-TIM
26378,2019-2-13,B-TIM
26379,2005-6-24,B-TIM
26380,2016-1-29,B-TIM
26381,2003-2-14,B-TIM
26382,1986-10-28,B-TIM
26383,1981-2-18,B-TIM
26384,2000-10-13,B-TIM
26385,1983-11-9,B-TIM
26386,2014-7-26,B-TIM
26387,2011-11-19,B-TIM
26388,2001-8-19,B-TIM
26389,1993-1-28,B-TIM
26390,2016-9-26,B-TIM
26391,1995-10-19,B-TIM
26392,2007-1-2,B-TIM
26393,2010-2-6,B-TIM
26394,1980-6-12,B-TIM
26395,1994-3-19,B-TIM
26396,2002-2-19,B-TIM
26397,1985-1-29,B-TIM
26398,1989-4-7,B-TIM
26399,2009-12-6,B-TIM
26400,1993-5-22,B-TIM
